episode_id;part_idx;scene_idx;speaker;text;title;template_url
ep_sauna_danger;1;1;Batya;Мужики знаете что происходит с вашими яйцами при девяноста градусах в бане? Они варятся буквально как куриные в кипятке.;ep_sauna_danger_p1;https://app.heygen.com/create-v4/draft?template_id=8cfc83a22e0e4effa8d12d2632be1872&private=1
ep_sauna_danger;1;2;Batya;И сегодня я покажу почему баня это не здоровье а прямой путь к импотенции. Без всяких там сказок.;ep_sauna_danger_p1;
ep_sauna_danger;1;3;Batya;Смотрите вот термометр показывает девяносто градусов. Как вы думаете что творится с вашими органами при такой жаре внутри тела?;ep_sauna_danger_p1;
ep_sauna_danger;1;4;Batya;Ваши тестикулы рассчитаны работать при тридцати четырех градусах максимум. Не зря они висят снаружи а не запрятаны внутрь живота.;ep_sauna_danger_p1;
ep_sauna_danger;1;5;Batya;Природа специально вынесла их за пределы тела чтобы они были холоднее на три градуса чем всё остальное в организме вашем.;ep_sauna_danger_p1;
ep_sauna_danger;1;6;Batya;А вы берете и жаритесь при девяноста градусах в парилке. Это как двигатель перегреть намеренно. Он потом нормально не заведется.;ep_sauna_danger_p1;
ep_sauna_danger;1;7;Batya;Первое что страдает от перегрева это сперматогенез. Процесс производства сперматозоидов. Он просто останавливается при высокой температуре полностью.;ep_sauna_danger_p1;
ep_sauna_danger;1;8;Batya;Исследования показывают четко: один заход в сауну на тридцать минут и качество спермы падает на сорок процентов сразу же.;ep_sauna_danger_p1;
ep_sauna_danger;1;9;Batya;Сорок процентов потери мужики! И восстанавливается это дело не за день не за два а долгими месяцами терпения.;ep_sauna_danger_p1;
ep_sauna_danger;1;10;Batya;Вы сейчас думаете про себя: ну и ладно мне дети больше не нужны уже. Но это не только про детей.;ep_sauna_danger_p1;
ep_sauna_danger;1;11;Batya;Потому что те же самые клетки которые делают сперматозоиды они же производят тестостерон ваш. Клетки Лейдига называются в медицине.;ep_sauna_danger_p1;
ep_sauna_danger;1;12;Batya;И когда вы перегреваете яйца в бане эти клетки Лейдига тоже страдают сильно. Тестостерон падает на тридцать сорок процентов.;ep_sauna_danger_p1;
ep_sauna_danger;1;13;Batya;Вот вам цифры из университета Хельсинки: тридцать минут при восьмидесяти градусах минус сорок процентов тестостерона в крови немедленно.;ep_sauna_danger_p1;
ep_sauna_danger;1;14;Batya;Восстановление занимает от двух до пяти дней в среднем. Но если вы ходите в баню два раза в неделю постоянно?;ep_sauna_danger_p1;
ep_sauna_danger;1;15;Batya;Тогда ваш тестостерон живет в постоянной яме глубокой. Организм просто не успевает восстановиться между заходами в парилку вашу.;ep_sauna_danger_p1;
ep_sauna_danger;1;16;Batya;А низкий тестостерон это что значит для мужика после пятидесяти лет? Это усталость либидо ноль мышцы слабеют жир растет.;ep_sauna_danger_p1;
ep_sauna_danger;1;17;Batya;И вы думаете что это возраст такой пришел неизбежный. А на самом деле вы сами себя угробили баней еженедельной.;ep_sauna_danger_p1;
ep_sauna_danger;1;18;Batya;Но это еще не самое страшное что баня делает с вами мужики. Сейчас про сосуды расскажу и сердце ваше.;ep_sauna_danger_p1;
ep_sauna_danger;1;19;Batya;Когда вы заходите в сауну девяносто градусов сосуды резко расширяются от жара. Кровь приливает к коже сильно.;ep_sauna_danger_p1;
ep_sauna_danger;1;20;Batya;Сердце начинает биться как сумасшедшее до ста сорока ударов в минуту. Это как бег на максимальной скорости для организма.;ep_sauna_danger_p1;
ep_sauna_danger;1;21;Batya;А потом вы выходите из бани и прыгаете в холодную воду или снег. Сосуды схлопываются мгновенно обратно резко.;ep_sauna_danger_p1;
ep_sauna_danger;1;22;Batya;Представьте садовый шланг: сначала раздули его максимально потом сжали сильно. Так несколько раз подряд за вечер делаете с сосудами.;ep_sauna_danger_p1;
ep_sauna_danger;1;23;Batya;Молодые сосуды это выдержат может быть. А после пятидесяти ваши сосуды уже не резиновые совсем. Они жесткие хрупкие.;ep_sauna_danger_p1;
ep_sauna_danger;1;24;Batya;И каждый такой перепад температуры это микротравмы стенок сосудов. Они трескаются внутри незаметно для вас сначала медленно.;ep_sauna_danger_p1;
ep_sauna_danger;1;25;Batya;А где микротравмы там потом холестерин откладывается быстро. Атеросклероз начинается. Бляшки растут в артериях постепенно годами.;ep_sauna_danger_p1;
ep_sauna_danger;1;26;Batya;Плюс резкий перепад давления это огромный стресс для сердца вашего. Особенно если у вас уже есть гипертония скрытая.;ep_sauna_danger_p1;
ep_sauna_danger;1;27;Batya;Статистика из Финляндии показывает: мужчины которые ходят в сауну больше четырех раз в неделю умирают от инфарктов чаще.;ep_sauna_danger_p1;
ep_sauna_danger;1;28;Batya;Чаще на двадцать семь процентов чем те кто ходит раз в неделю максимум. Двадцать семь процентов разница большая мужики.;ep_sauna_danger_p1;
ep_sauna_danger;1;29;Batya;И это не я придумал это финны сами себя изучили. А они в банях понимают больше всех на планете точно.;ep_sauna_danger_p1;
ep_sauna_danger;1;30;Batya;Теперь про кортизол гормон стресса. Вы думаете баня расслабляет? Да для головы может быть. Но для тела это жесткий стресс.;ep_sauna_danger_p1;
ep_sauna_danger;1;31;Batya;Организм воспринимает высокую температуру как угрозу жизни. И выбрасывает кортизол в кровь защитный. Это нормальная реакция выживания древняя.;ep_sauna_danger_p1;
ep_sauna_danger;1;32;Batya;После тридцати минут в сауне уровень кортизола подскакивает в два раза минимум. И держится повышенным несколько часов потом еще.;ep_sauna_danger_p1;
ep_sauna_danger;1;33;Batya;А кортизол это прямой враг тестостерона номер один. Когда кортизол высокий тестостерон падает автоматически всегда. Природа так устроила механизм.;ep_sauna_danger_p1;
ep_sauna_danger;1;34;Batya;Логика простая: если организм в стрессе выживает сейчас ему не до размножения. Поэтому половые гормоны отключаются временно экономии ради.;ep_sauna_danger_p1;
ep_sauna_danger;1;35;Batya;Плюс хронически высокий кортизол это разрушение мышц ваших. Он буквально сжигает мышечную ткань для получения энергии быстрой в крови.;ep_sauna_danger_p1;
ep_sauna_danger;1;36;Batya;Вот почему мужики которые фанатеют от бани часто выглядят дряблыми. Не толстые но мышц нет совсем. Кортизол их съел.;ep_sauna_danger_p1;
ep_sauna_danger;1;37;Batya;И еще момент важный про обезвоживание. В бане вы теряете от пол-литра до литра жидкости за один заход.;ep_sauna_danger_p1;
ep_sauna_danger;1;38;Batya;Кровь сгущается сильно от потери воды. Сердцу тяжелее прокачивать густую кровь по сосудам. Давление растет. Риск тромбов увеличивается резко.;ep_sauna_danger_p1;
ep_sauna_danger;1;39;Batya;А густая кровь это плохое питание для всех органов включая ваши яйца. Кислорода меньше приходит. Питательных веществ меньше тоже.;ep_sauna_danger_p1;
ep_sauna_danger;1;40;Batya;Клетки Лейдига которые делают тестостерон начинают работать хуже. Недополучают кислород и материалы для синтеза гормона нужные им постоянно.;ep_sauna_danger_p1;
ep_sauna_danger;1;41;Batya;Так что же делать теперь мужики? Совсем баню бросить навсегда? Не обязательно но правила надо знать железные.;ep_sauna_danger_p1;
ep_sauna_danger;1;42;Batya;Правило первое: температура не выше семидесяти градусов. Семьдесят это максимум безопасный для тестостерона. Не девяносто не сто.;ep_sauna_danger_p1;
ep_sauna_danger;1;43;Batya;Правило второе: время не больше пятнадцати минут за один заход. Не тридцать не сорок. Пятнадцать минут максимум один раз.;ep_sauna_danger_p1;
ep_sauna_danger;1;44;Batya;Правило третье: частота не чаще одного раза в неделю. Раз в неделю организм успевает восстановиться полностью. Два раза это уже много.;ep_sauna_danger_p1;
ep_sauna_danger;1;45;Batya;Правило четвертое: никаких резких контрастов. Не прыгайте в ледяную воду сразу из парилки. Это убийство для сосудов ваших старых.;ep_sauna_danger_p1;
ep_sauna_danger;1;46;Batya;Выходите из сауны посидите десять минут в тепле. Потом теплый душ комнатной температуры. Постепенное остывание организма безопасное правильное.;ep_sauna_danger_p1;
ep_sauna_danger;1;47;Batya;Правило пятое: пейте воду до бани во время и после. Минимум литр воды компенсировать потери. Иначе кровь сгущается опасно быстро.;ep_sauna_danger_p1;
ep_sauna_danger;1;48;Batya;И запомните: если у вас гипертония или проблемы с сердцем баня вообще противопоказана строго. Обсудите с врачом кардиологом обязательно.;ep_sauna_danger_p1;
ep_sauna_danger;1;49;Batya;Теперь про альтернативы безопасные для тех кто хочет тепловые процедуры без риска. Первое это контрастный душ правильный домашний.;ep_sauna_danger_p1;
ep_sauna_danger;1;50;Batya;Начинаете с теплой воды три минуты. Потом прохладная вода тридцать секунд. Не ледяная прохладная. Повторить три четыре цикла максимум.;ep_sauna_danger_p1;
ep_sauna_danger;1;51;Batya;Это тренирует сосуды мягко без экстремальных перепадов. Кровообращение улучшается. Но стресс минимальный для организма. Тестостерон не страдает совсем.;ep_sauna_danger_p1;
ep_sauna_danger;1;52;Batya;Второй вариант теплая ванна сорок пять пятьдесят градусов максимум. Не горячая теплая приятная. Пятнадцать двадцать минут полежать расслабиться спокойно.;ep_sauna_danger_p1;
ep_sauna_danger;1;53;Batya;Это расслабляет мышцы улучшает сон снимает напряжение. Но яйца не перегреваете. Тестостерон остается в норме. Сосуды не травмируются резкими скачками.;ep_sauna_danger_p1;
ep_sauna_danger;1;54;Batya;Третий вариант инфракрасная сауна. Там температура воздуха всего пятьдесят шестьдесят градусов. Прогревает тело изнутри мягко без перегрева яиц опасного.;ep_sauna_danger_p1;
ep_sauna_danger;1;55;Batya;Исследования показывают: инфракрасная сауна не снижает тестостерон так сильно. Потому что яйца не варятся. Прогрев мягкий глубокий безопасный.;ep_sauna_danger_p1;
ep_sauna_danger;1;56;Batya;И еще момент про тайминг важный. Если уж ходите в баню не делайте это вечером перед сном никогда. Делайте утром днем.;ep_sauna_danger_p1;
ep_sauna_danger;1;57;Batya;Потому что баня поднимает температуру тела на несколько часов. А для хорошего сна нужно чтобы температура тела падала наоборот вечером.;ep_sauna_danger_p1;
ep_sauna_danger;1;58;Batya;Если париться вечером сон будет плохой поверхностный. А плохой сон это минус двадцать процентов тестостерона сразу на утро гарантированно.;ep_sauna_danger_p1;
ep_sauna_danger;1;59;Batya;Так что баня вечером это двойной удар по тестостерону. Сначала перегрев яиц. Потом плохой сон недовосстановление. Тестостерон в яме глубокой.;ep_sauna_danger_p1;
ep_sauna_danger;1;60;Batya;Давайте подведем итоги что мы узнали сегодня про баню и мужское здоровье. Первое: высокая температура варит ваши яйца буквально реально.;ep_sauna_danger_p1;
ep_sauna_danger;1;61;Batya;Сперматогенез останавливается. Клетки Лейдига страдают. Тестостерон падает на тридцать сорок процентов минимум после каждого захода в парилку горячую.;ep_sauna_danger_p1;
ep_sauna_danger;1;62;Batya;Второе: резкие перепады температуры это микротравмы сосудов. После пятидесяти лет это прямой путь к атеросклерозу инфарктам опасным смертельным.;ep_sauna_danger_p1;
ep_sauna_danger;1;63;Batya;Третье: баня повышает кортизол гормон стресса сильно. А кортизол убивает тестостерон разрушает мышцы. Вы стареете быстрее выглядите хуже слабее.;ep_sauna_danger_p1;
ep_sauna_danger;1;64;Batya;Четвертое: обезвоживание сгущает кровь. Густая кровь это плохое питание органов включая яйца. Тестостерон производится хуже постоянно меньше падает.;ep_sauna_danger_p1;
ep_sauna_danger;1;65;Batya;Если хотите париться соблюдайте правила железные: семьдесят градусов максимум. Пятнадцать минут один заход. Раз в неделю не чаще совсем.;ep_sauna_danger_p1;
ep_sauna_danger;1;66;Batya;Никаких ледяных прыжков после парилки. Постепенное остывание безопасное. Пить воду литрами. Делать утром днем никогда не вечером перед сном.;ep_sauna_danger_p1;
ep_sauna_danger;1;67;Batya;Альтернативы безопасные: контрастный душ домашний. Теплая ванна сорок пять градусов. Инфракрасная сауна пятьдесят шестьдесят градусов максимальная температура щадящая.;ep_sauna_danger_p1;
ep_sauna_danger;1;68;Batya;Запомните мужики: традиции это хорошо. Но ваше здоровье важнее любых традиций. Не надо варить яйца ради того чтобы попариться.;ep_sauna_danger_p1;
ep_sauna_danger;1;69;Batya;Берегите тестостерон. Берегите сосуды. Берегите сердце. Потому что после пятидесяти запас прочности уже не тот что был раньше молодости.;ep_sauna_danger_p1;
ep_sauna_danger;1;70;Batya;Если видео помогло ставьте лайк. Подписывайтесь на канал. Пишите в комментариях ходите ли вы в баню. Всем здоровья мужики береги яйца смолоду.;ep_sauna_danger_p1;